time_seconds,time_years,number_density,temperature,cr_rate,fuv_field,visual_extinction,C,C+,CO,CO+,E,H,H+,H2,H2O,H2O+,H3O+,HCO+,O,O+,OH,OH+
303.230260346182,9.61536847876021e-06,10000.0,50.0,1e-17,1.0,2.0,9.999998331926231e-05,1.668073769334124e-11,9.999897164943845e-31,9.999999802563336e-31,1.7476764096243867e-11,3.444695920854e-08,1.0000000000006408e-30,0.9999999827765199,6.96116484732522e-31,1.959000230818295e-18,-1.3516886302513747e-21,1.0000000000849044e-30,0.00019999999920397368,7.940984972501378e-13,-9.033394744011276e-29,1.92594800394356e-15
313.90815540766187,9.953962309984203e-06,10000.0,50.0,1e-17,1.0,2.0,9.999998273186991e-05,1.7268130096248544e-11,9.999888211100989e-31,9.999999784159796e-31,1.8092187627604993e-11,3.565996820452854e-08,1.0000000000006867e-30,0.9999999821700154,6.685115401450534e-31,2.1728277614433365e-18,-1.40539286619265e-21,1.0000000000878943e-30,0.00019999999917594253,8.2199157491219e-13,-9.789073069826252e-29,2.063785021889738e-15
324.962059917586,1.0304479322602295e-05,10000.0,50.0,1e-17,1.0,2.0,9.999998212379318e-05,1.7876206824423598e-11,9.999878895548774e-31,9.999999764761432e-31,1.8729282567272643e-11,3.6915691882240965e-08,1.000000000000736e-30,0.9999999815421534,6.395784044951691e-31,2.4099475056412565e-18,-1.4457398639826338e-21,1.0000000000909894e-30,0.00019999999914692432,8.508618546586077e-13,-1.0564985376752455e-28,2.211479688673879e-15
336.4052146040638,1.0667339377348548e-05,10000.0,50.0,1e-17,1.0,2.0,9.999998149430376e-05,1.8505696251661752e-11,9.999869254696357e-31,9.999999744388027e-31,1.9388812048003898e-11,3.821563438899059e-08,1.0000000000007887e-30,0.9999999808921821,6.093831937760718e-31,2.67289599237837e-18,-1.4690431674100448e-21,1.0000000000941934e-30,0.00019999999911688427,8.807433887054717e-13,-1.1355755421338756e-28,2.3697362097239358e-15
348.25132645179343,1.1042977119856463e-05,10000.0,50.0,1e-17,1.0,2.0,9.999998084264761e-05,1.915735240056189e-11,9.99985933549795e-31,9.999999723072708e-31,2.0071566075355085e-11,3.956135283888217e-08,1.0000000000008452e-30,0.9999999802193228,5.780175851183429e-31,2.964486259577969e-18,-1.4710237179576115e-21,1.0000000000975103e-30,0.00019999999908578637,9.11671402766737e-13,-1.2154765129029252e-28,2.5393090112195845e-15
360.5145851207281,1.1431842501291479e-05,10000.0,50.0,1e-17,1.0,2.0,9.999998016804416e-05,1.983195584571694e-11,9.999849197116092e-31,9.999999700864271e-31,2.077836247397385e-11,4.0954459177975454e-08,1.0000000000009058e-30,0.9999999795227695,5.456030386259926e-31,3.2878380283794235e-18,-1.4467304054767834e-21,1.000000000100944e-30,0.00019999999905359343,9.43682335553439e-13,-1.295396802386411e-28,2.7210063121722692e-15
373.2096799429187,1.183440131731731e-05,10000.0,50.0,1e-17,1.0,2.0,9.999997946968535e-05,2.0530314648709732e-11,9.999838912804754e-31,9.99999967782983e-31,2.151004786721436e-11,4.23966221151298e-08,1.0000000000009708e-30,0.9999999788016879,5.12295587189479e-31,3.6464111728855674e-18,-1.3904508422591952e-21,1.0000000001044986e-30,0.00019999999902026684,9.768138795343603e-13,-1.3743678476320473e-28,2.915693949540909e-15
386.35181751787377,1.2251135766041152e-05,10000.0,50.0,1e-17,1.0,2.0,9.999997874673468e-05,2.1253265326033218e-11,9.99982857203918e-31,9.999999654057832e-31,2.2267498691248036e-11,4.38895691208406e-08,1.0000000000010402e-30,0.9999999780552143,4.782912641569552e-31,4.044042845523704e-18,-1.2956112118729716e-21,1.0000000001081786e-30,0.00019999999898576672,1.0111050229933857e-12,-1.451233384868751e-28,3.1242994741928785e-15
399.95673992752575,1.2682545025606474e-05,10000.0,50.0,1e-17,1.0,2.0,9.999997799832615e-05,2.200167385109505e-11,9.999818282922341e-31,9.999999629661459e-31,2.3051622244885266e-11,4.5435088496463194e-08,1.0000000000011148e-30,0.9999999772824545,4.4383224695001415e-31,4.484988657515742e-18,-1.1546639127566257e-21,1.0000000001119878e-30,0.00019999999895005166,1.0465960934194573e-12,-1.524622627796641e-28,3.347816536761181e-15
414.0407435926022,1.3129145852124626e-05,10000.0,50.0,1e-17,1.0,2.0,9.99999772235633e-05,2.2776436691505765e-11,9.9998081749015e-31,9.999999604782508e-31,2.386335777636447e-11,4.7035031516300745e-08,1.0000000000011947e-30,0.999999976482483,4.092138038532982e-31,4.973968357626519e-18,-9.589615704042314e-22,1.0000000001159314e-30,0.00019999999891307898,1.0833288022655309e-12,-1.5929200458315649e-28,3.587309583774156e-15
428.6206987930227,1.3591473198662567e-05,10000.0,50.0,1e-17,1.0,2.0,9.999997642151812e-05,2.3578481882894797e-11,9.999798401832207e-31,9.999999579595746e-31,2.4703677608412168e-11,4.869131464512562e-08,1.0000000000012803e-30,0.9999999756543412,3.74792141393725e-31,5.516216500811403e-18,-6.986158293849566e-22,1.0000000001200138e-30,0.00019999999887480434,1.1213462911136313e-12,-1.654231336421161e-28,3.843918885851556e-15
443.7140698756614,1.4070080856026807e-05,10000.0,50.0,1e-17,1.0,2.0,9.999997559122986e-05,2.440877014053837e-11,9.999789145431375e-31,9.999999554313875e-31,2.557358830291938e-11,5.040592183378586e-08,1.0000000000013721e-30,0.9999999747970374,3.4099326107250284e-31,6.117538652130468e-18,-3.623391555906381e-22,1.0000000001242399e-30,0.0001999999988351819,1.1606931792834251e-12,-1.706345138695043e-28,4.118865921273006e-15
459.33893617372144,1.4565542116112425e-05,10000.0,50.0,1e-17,1.0,2.0,9.999997473170399e-05,2.5268296010132932e-11,9.999780619165945e-31,9.999999529193104e-31,2.6474131866631667e-11,5.218090689565112e-08,1.0000000000014704e-30,0.9999999739095449,3.0832294685119777e-31,6.784373730925556e-18,6.273232203781055e-23,1.000000000128615e-30,0.0001999999987941642,1.2014156129224268e-12,-1.7466899835559217e-28,4.413459139842722e-15
475.51401366274007,1.507845045861048e-05,10000.0,50.0,1e-17,1.0,2.0,9.999997384191094e-05,2.6158089059090447e-11,9.999773072629004e-31,9.999999504539454e-31,2.740638699929475e-11,5.401839596674018e-08,1.0000000000015757e-30,0.9999999729908,2.7737801886745107e-31,7.52386316640054e-18,5.912371247429811e-22,1.000000000133144e-30,0.0001999999987517021,1.2435613156161983e-12,-1.772285917266993e-28,4.729100133699542e-15
492.2586773792091,1.56094202618978e-05,10000.0,50.0,1e-17,1.0,2.0,9.99999729207849e-05,2.707921510978496e-11,9.999766796461152e-31,9.999999480715867e-31,2.8371470385753462e-11,5.592059005248192e-08,1.0000000000016886e-30,0.9999999720397029,2.488590045266653e-31,8.343927609129047e-18,1.239810335325955e-21,1.0000000001378325e-30,0.00019999999870774478,1.2871796405575126e-12,-1.7796901709866895e-28,5.067290243566516e-15
509.59298462861597,1.6159087538959157e-05,10000.0,50.0,1e-17,1.0,2.0,9.999997196722249e-05,2.8032777516224915e-11,9.999762127881648e-31,9.999999458150202e-31,2.937053803354873e-11,5.7889767664154953e-08,1.0000000000018097e-30,0.999999971055114,2.23584395562641e-31,9.253352024415444e-18,2.027331827424903e-21,1.000000000142686e-30,0.00019999999866223954,1.332321624313556e-12,-1.7649361768121662e-28,5.4296376309012034e-15
527.5376990107455,1.6728110699224553e-05,10000.0,50.0,1e-17,1.0,2.0,9.999997098008152e-05,2.9019918485682733e-11,9.999759456901198e-31,9.999999437344253e-31,3.040478665761732e-11,5.992828754816838e-08,1.0000000000019393e-30,0.9999999700358537,2.0250667908060596e-31,1.0261880083747014e-17,2.9752038399680412e-21,1.0000000001477106e-30,0.00019999999861513188,1.3790400422307798e-12,-1.723465150906181e-28,5.8178648485111246e-15
546.1143152909955,1.7317171337233494e-05,10000.0,50.0,1e-17,1.0,2.0,9.999996995817956e-05,3.004182044686335e-11,9.999759233296519e-31,9.999999418883889e-31,3.147545511375137e-11,6.203859151145035e-08,1.0000000000020784e-30,0.9999999689807016,1.8673035221173374e-31,1.1380318870756805e-17,4.107661265934713e-21,1.000000000152912e-30,0.00019999999856636539,1.4273894655170415e-12,-1.6500493752948693e-28,6.233816944440945e-15
565.3450851475149,1.7926975049071374e-05,10000.0,50.0,1e-17,1.0,2.0,9.999996890029253e-05,3.1099707466251384e-11,9.999761974435988e-31,9.999999403450436e-31,3.2583825882535846e-11,6.422320734633048e-08,1.0000000000022273e-30,0.9999999678883934,1.7753215406373868e-31,1.2620655029260099e-17,5.452118404593625e-21,1.0000000001582965e-30,0.00019999999851588163,1.4774263200409727e-12,-1.538706210934316e-28,6.679470136333075e-15
585.2530438249792,1.855825227755515e-05,10000.0,50.0,1e-17,1.0,2.0,9.99999678051533e-05,3.2194846714332194e-11,9.999768274055836e-31,9.999999391833495e-31,3.3731226605539816e-11,6.648475185841674e-08,1.000000000002387e-30,0.999999966757621,1.7638377542012758e-31,1.3996183604220935e-17,7.039556348817366e-21,1.0000000001638709e-30,0.00019999999846362015,1.5292089468884387e-12,-1.382601764538202e-28,7.156941096017177e-15
605.8620377269755,1.9211759187182124e-05,10000.0,50.0,1e-17,1.0,2.0,9.999996667145002e-05,3.332854998344533e-11,9.999778812097778e-31,9.999999384945316e-31,3.491903167560423e-11,6.88259340010991e-08,1.0000000000025582e-30,0.9999999655870296,1.849773364235161e-31,1.5521650963291008e-17,8.904955648607138e-21,1.0000000001696415e-30,0.00019999999840951836,1.582797664716162e-12,-1.1739430091999123e-28,7.668496886811662e-15
627.1967529799891,1.9888278569888036e-05,10000.0,50.0,1e-17,1.0,2.0,9.999996549782475e-05,3.450217525908555e-11,9.999794365731482e-31,9.999999383836938e-31,3.6148663883127765e-11,7.124955812042765e-08,1.0000000000027414e-30,0.9999999643752173,2.0525395561231087e-31,1.721341333829649e-17,1.1087779413796549e-20,1.0000000001756152e-30,0.00019999999835351143,1.6382548339421742e-12,-9.038570226582561e-29,8.216565598925313e-15
649.2827450032663,2.058862078270124e-05,10000.0,50.0,1e-17,1.0,2.0,9.999996428287165e-05,3.5717128346536497e-11,9.999815821699412e-31,9.999999389716283e-31,3.742159612032603e-11,7.375852731425892e-08,1.0000000000029377e-30,0.9999999631207324,2.3943577053810254e-31,1.9089612694392958e-17,1.3632512598858642e-20,1.0000000001817991e-30,0.00019999999829553228,1.6956449228128763e-12,-5.622558556187141e-29,8.803747731451103e-15
672.1464691199144,2.1313624718414333e-05,10000.0,50.0,1e-17,1.0,2.0,9.999996302513544e-05,3.697486455478255e-11,9.999844190137122e-31,9.999999403968465e-31,3.8739353145502234e-11,7.635584690968743e-08,1.0000000000031485e-30,0.9999999618220723,2.900618111879495e-31,2.1170371821347362e-17,1.6589263857209835e-20,1.0000000001882011e-30,0.00019999999823551147,1.7550345753858313e-12,-1.3768537416130963e-29,9.432828372747992e-15
695.8153122459711,2.2064158810437946e-05,10000.0,50.0,1e-17,1.0,2.0,9.999996172310956e-05,3.8276890439719117e-11,9.999880620039479e-31,9.999999428178516e-31,4.010351340944613e-11,7.904462806293543e-08,1.000000000003374e-30,0.9999999604776815,3.6002817303194008e-31,2.3478010748588104e-17,2.0014437068567322e-20,1.0000000001948284e-30,0.0001999999981733771,1.8164926814672874e-12,3.828437669436701e-29,1.0106790234534842e-14
720.3176256953329,2.284112207303821e-05,10000.0,50.0,1e-17,1.0,2.0,9.999996037523439e-05,3.962476560874584e-11,9.999926416562566e-31,9.99999946415689e-31,4.1515710946145406e-11,8.182809148600492e-08,1.0000000000036158e-30,0.9999999590859494,4.526329872229362e-31,2.6037286815485044e-17,2.3971480438649137e-20,1.000000000201689e-30,0.0001999999981090547,1.8800904485424857e-12,1.0140450713126393e-28,1.0828827598774559e-14
745.6827591398929,2.3645445178205638e-05,10000.0,50.0,1e-17,1.0,2.0,9.999995897989541e-05,4.1020104588907236e-11,9.999983060372485e-31,9.999999513967971e-31,4.2977637330076745e-11,8.470957130456226e-08,1.0000000000038748e-30,0.999999957645209,5.716267418607445e-31,2.887566098330051e-17,2.8531721954659144e-20,1.0000000002087913e-30,0.0001999999980424673,1.945901475736356e-12,1.772567351078885e-28,1.1602361240433558e-14
771.9410957655331,2.447809157044435e-05,10000.0,50.0,1e-17,1.0,2.0,9.999995753542124e-05,4.246457876081684e-11,1.0000052229276129e-30,9.99999957996202e-31,4.4491043702419966e-11,8.769251905167313e-08,1.0000000000041527e-30,0.9999999561537348,7.212685709271306e-31,3.202359325810243e-17,3.3775300962290736e-20,1.0000000002161437e-30,0.0001999999979735351,2.0140018298410963e-12,2.6772306199033946e-28,1.2431054393465478e-14
799.124088666106,2.5340058620817667e-05,10000.0,50.0,1e-17,1.0,2.0,9.999995604008164e-05,4.395991836068214e-11,1.0000135822395534e-30,9.999999664810897e-31,4.6057742868622816e-11,9.078050780217363e-08,1.0000000000044503e-30,0.9999999546097399,9.06389197201933e-31,3.5514870407729126e-17,3.9792206721289605e-20,1.0000000002237549e-30,0.00019999999790217552,2.0844701234461384e-12,3.7492895545321378e-28,1.331882983191258e-14
827.264298518961,2.6232378821631184e-05,10000.0,50.0,1e-17,1.0,2.0,9.999995449208544e-05,4.550791455282678e-11,1.0000235987176853e-30,9.999999771548034e-31,4.767961146982716e-11,9.397723645262604e-08,1.0000000000047692e-30,0.9999999530113751,1.1324612929611045e-30,3.9386969504006505e-17,4.668343600894597e-20,1.0000000002316342e-30,0.00019999999782830313,2.157387595204573e-12,5.012727668245846e-28,1.4269888142855102e-14
856.3954325872102,2.7156121023186524e-05,10000.0,50.0,1e-17,1.0,2.0,9.999995288957843e-05,4.711042157519585e-11,1.0000355149557839e-30,9.999999903613108e-31,4.9358592230761315e-11,9.728653415199373e-08,1.000000000005111e-30,0.9999999513567258,1.4056781083995795e-30,4.3681461207623265e-17,5.456228318764202e-20,1.0000000002397908e-30,0.00019999999775182937,2.2328381922688705e-12,6.494585692602972e-28,1.528872727309229e-14
886.5523850953723,2.811239171408461e-05,10000.0,50.0,1e-17,1.0,2.0,9.999995123064104e-05,4.876935896040976e-11,1.0000496047654026e-30,1.0000000064901998e-30,5.109669628678621e-11,1.0071236488833244e-07,1.0000000000054772e-30,0.9999999496438099,1.7330413134717585e-30,4.844445714148616e-17,6.355577764851154e-20,1.0000000002482349e-30,0.0001999999976726627,2.3109086549265964e-12,8.225328056204866e-28,1.638016343691581e-14
917.771279026823,2.910233634661412e-05,10000.0,50.0,1e-17,1.0,2.0,9.999994951328616e-05,5.048671383503078e-11,1.0000661769364395e-30,1.000000025982259e-30,5.289600559288665e-11,1.0425883223700043e-07,1.0000000000058698e-30,0.9999999478705757,2.1224591052683048e-30,5.372710617369281e-17,7.38062852049522e-20,1.0000000002569762e-30,0.00019999999759070828,2.3916886034652243e-12,1.0239251785179545e-27,1.75493534781728e-14
950.089509393082,3.012714070881158e-05,10000.0,50.0,1e-17,1.0,2.0,9.99999477354567e-05,5.226454329979438e-11,1.0000855794342192e-30,1.0000000493357116e-30,5.475867541749128e-11,1.0793018427607072e-07,1.0000000000062905e-30,0.9999999460348991,2.5828557513281874e-30,5.958614495853253e-17,8.547329185531998e-20,1.0000000002660252e-30,0.0001999999975058679,2.4752706272926245e-12,1.2574942634489528e-27,1.880181878601595e-14
983.5457880267871,3.118803234483724e-05,10000.0,50.0,1e-17,1.0,2.0,9.99999458950231e-05,5.4104976893657334e-11,1.0001082040826572e-30,1.0000000771131797e-30,5.668693692410913e-11,1.1173081867483545e-07,1.0000000000067412e-30,0.9999999441345812,3.1242938707346446e-30,6.60845086688926e-17,9.873539038400208e-20,1.000000000275393e-30,0.00019999999741804,2.561750376337385e-12,1.5275783797390532e-27,2.014347087033485e-14
1018.1801899519821,3.228628202536727e-05,10000.0,50.0,1e-17,1.0,2.0,9.999994398978085e-05,5.601021914461285e-11,1.0001344917886299e-30,1.0000001099494567e-30,5.868309984387388e-11,1.1566528796149488e-07,1.0000000000072243e-30,0.9999999421673458,3.758110900918073e-30,7.329200850238685e-17,1.1379249254665988e-19,1.0000000002850908e-30,0.00019999999732711932,2.6512266547501423e-12,1.8390523138335964e-27,2.1580638709872127e-14
1054.0342013872973,3.342320526976463e-05,10000.0,50.0,1e-17,1.0,2.0,9.999994201744779e-05,5.7982552210329724e-11,1.0001649383688392e-30,1.0000001485601844e-30,6.074955524219882e-11,1.197383049763447e-07,1.000000000007742e-30,0.9999999401308365,4.497071360407432e-30,8.128608326346236e-17,1.308682921138031e-19,1.0000000002951298e-30,0.000199999997232997,2.743801516924039e-12,2.1973905558946256e-27,2.312009799347856e-14
1091.1507694394936,3.4600163921851015e-05,10000.0,50.0,1e-17,1.0,2.0,9.999993997566138e-05,6.002433861177711e-11,1.0001977701812786e-30,1.0000001827434313e-30,6.28887783828548e-11,1.2395474851699025e-07,1.0000000000082966e-30,0.9999999380226138,5.295580176971957e-30,9.01526997580418e-17,1.5020107784451486e-19,1.0000000003055224e-30,0.00019999999713556029,2.8395803659037526e-12,2.6029378338076086e-27,2.4769102273101966e-14
1129.5743535469232,3.5818567781168295e-05,10000.0,50.0,1e-17,1.0,2.0,9.999993786197594e-05,6.213802406311055e-11,1.00022732799e-30,1.0000001819997266e-30,6.510333169290339e-11,1.283196691823537e-07,1.0000000000088911e-30,0.9999999358401525,6.006252720879122e-30,9.998701336683499e-17,1.7209725134632704e-19,1.0000000003162809e-30,0.00019999999703469243,2.9386720538733023e-12,3.0492023697370767e-27,2.6535416808912303e-14
1169.3509787344724,3.707987629168165e-05,10000.0,50.0,1e-17,1.0,2.0,9.99999356738596e-05,6.432614040120631e-11,1.0002561831737462e-30,1.0000001520964978e-30,6.73958678320335e-11,1.3283829542246737e-07,1.0000000000095284e-30,0.9999999335808385,6.690900053524398e-30,1.1089393414336616e-16,1.970182158730073e-19,1.0000000003274184e-30,0.00019999999693027262,3.041188984827008e-12,3.553897905237703e-27,2.84273550477975e-14
1210.528290743872,3.838560028995028e-05,10000.0,50.0,1e-17,1.0,2.0,9.999993340869138e-05,6.65913086183578e-11,1.0002881980345437e-30,1.0000001036922006e-30,6.976913286998342e-11,1.3751603980131112e-07,1.0000000000102113e-30,0.9999999312419652,7.443565785357877e-30,1.2298972106382895e-16,2.2549992212873404e-19,1.0000000003389479e-30,0.0001999999968221758,3.147247220338972e-12,4.1398838519454595e-27,3.045381606565781e-14
1253.1556131052976,3.973730381485596e-05,10000.0,50.0,1e-17,1.0,2.0,9.9999931063758e-05,6.893624200176036e-11,1.0003280883890058e-30,1.000000050164929e-30,7.22259695758475e-11,1.423585054801827e-07,1.000000000010943e-30,0.9999999288207313,8.379200124239948e-30,1.3640324433097647e-16,2.5815728174447655e-19,1.0000000003508836e-30,0.0001999999967102725,3.2569665873096346e-12,4.834256304339027e-27,3.2624325375887004e-14
1297.284006218729,4.113660598106066e-05,10000.0,50.0,1e-17,1.0,2.0,9.999992863625061e-05,7.136374938355125e-11,1.0003815530674859e-30,1.0000000080410553e-30,7.476932082321365e-11,1.4737149292937944e-07,1.0000000000117274e-30,0.9999999263142365,9.636837482035167e-30,1.5127735630319893e-16,2.9569446097833803e-19,1.0000000003632396e-30,0.0001999999965944286,3.3704707880256987e-12,5.668955516676627e-27,3.4949078585909304e-14
1342.9663285157364,4.2585182918434055e-05,10000.0,50.0,1e-17,1.0,2.0,9.99999261232615e-05,7.387673850529148e-11,1.0004554203540811e-30,9.999999974808533e-31,7.74022331152043e-11,1.5256100687621882e-07,1.0000000000125678e-30,0.9999999237194783,1.138319009023756e-29,1.6777041174211713e-16,3.3891642619071095e-19,1.0000000003760305e-30,0.00019999999647450544,3.4878875125376256e-12,6.681450847423824e-27,3.743898804700723e-14
1390.2572997750742,4.408476977977785e-05,10000.0,50.0,1e-17,1.0,2.0,9.99999235217805e-05,7.647821950092634e-11,1.0005578134261333e-30,1.0000000428280926e-30,8.012786023365027e-11,1.5793326349773513e-07,1.0000000000134685e-30,0.9999999210333487,1.3816708197961147e-29,1.8605795366575302e-16,3.8874188729168586e-19,1.000000000389272e-30,0.00019999999635035933,3.609348553331211e-12,7.9155124595802e-27,4.010573269715081e-14
1439.2135666677905,4.563716281924754e-05,10000.0,50.0,1e-17,1.0,2.0,9.99999208286915e-05,7.917130850238921e-11,1.000698337092024e-30,1.0000001732314012e-30,8.294946701676047e-11,1.6349469786665196e-07,1.0000000000144336e-30,0.9999999182526299,1.7172163326878232e-29,2.0633458287256365e-16,4.462178020240322e-19,1.0000000004029797e-30,0.00019999999622184156,3.7349899222613516e-12,9.422080140632153e-27,4.2961811309215334e-14
1489.8937706104716,4.724422154396473e-05,10000.0,50.0,1e-17,1.0,2.0,9.999991804076864e-05,8.195923137217305e-11,1.0008882883935857e-30,1.0000004233461087e-30,8.587043326981863e-11,1.6925197165956212e-07,1.000000000015468e-30,0.9999999153739915,2.172581763117091e-29,2.288160311743201e-16,5.125356224831487e-19,1.0000000004171703e-30,0.00019999999608879816,3.864951969708368e-12,1.1260240803101279e-26,4.60205993704118e-14
1542.3586180078578,4.8907870941395797e-05,10000.0,50.0,1e-17,1.0,2.0,9.999991515467244e-05,8.484532756733841e-11,1.0011408939373876e-30,1.0000008341263012e-30,8.889425781358909e-11,1.7521198113654405e-07,1.0000000000165766e-30,0.9999999123939851,2.7801249731711023e-29,2.537414605639111e-16,5.89049485893164e-19,1.0000000004318603e-30,0.00019999999595106982,3.999379505907683e-12,1.349832755945091e-26,4.929640983293431e-14
1596.670952968937,5.063010378516416e-05,10000.0,50.0,1e-17,1.0,2.0,9.999991216694586e-05,8.783305413958436e-11,1.0014715771509261e-30,1.0000014537179448e-30,9.202456267527854e-11,1.8138186540176908e-07,1.0000000000177645e-30,0.9999999093090411,3.577591554635972e-29,2.8137601297139535e-16,6.77296574587591e-19,1.0000000004470679e-30,0.00019999999580849151,4.138421924393808e-12,1.6215154748626246e-26,5.2804557990816333e-14
1652.8958325837002,5.241298302206051e-05,10000.0,50.0,1e-17,1.0,2.0,9.999990907401012e-05,9.092598987617799e-11,1.0018982590291568e-30,1.0000023384651994e-30,9.526509742707873e-11,1.8776901495500402e-07,1.0000000000190376e-30,0.9999999061154645,4.6088531715668325e-29,3.1201363795416527e-16,7.790198956405506e-19,1.000000000462811e-30,0.0001999999956608925,4.282233327489067e-12,1.950140494258162e-26,5.656143075381346e-14
1711.1006048506129,5.42586442431067e-05,10000.0,50.0,1e-17,1.0,2.0,9.999990587216042e-05,9.412783958669632e-11,1.0024416963480401e-30,1.0000035540434418e-30,9.861974367747993e-11,1.9438108054423963e-07,1.000000000020402e-30,0.9999999028094296,5.924737932883531e-29,3.4598022865370204e-16,8.961937589452055e-19,1.0000000004791082e-30,0.00019999999550809598,4.430972653755378e-12,2.3461185798483262e-26,6.058456060580228e-14
1771.3549893482973,5.616929824163804e-05,10000.0,50.0,1e-17,1.0,2.0,9.999990255756146e-05,9.744243854072331e-11,1.0031258617795322e-30,1.0000051767340906e-30,1.0209251972074353e-10,2.012259823300661e-07,1.000000000021864e-30,0.9999998993869768,7.583963690364743e-29,3.836370996646565e-16,1.0310522640576381e-18,1.0000000004959795e-30,0.00019999999534991888,4.584803807315487e-12,2.821377666668558e-26,6.489270455278404e-14
1833.731160747868,5.814723366146208e-05,10000.0,50.0,1e-17,1.0,2.0,9.999989912624294e-05,1.0087375706180705e-10,1.0039783708519266e-30,1.000007294858048e-30,1.05687585350092e-10,2.083119193727521e-07,1.000000000023431e-30,0.9999998958440057,9.654186409392089e-29,4.2538484413699227e-16,1.1861211411669625e-18,1.0000000005134451e-30,0.00019999999518617177,4.743895788935576e-12,3.3895587139096057e-26,6.950592838406973e-14
1898.3038352661654,6.019481973827262e-05,10000.0,50.0,1e-17,1.0,2.0,9.999989557409472e-05,1.0442590528319142e-10,1.005030961266417e-30,1.0000100103865262e-30,1.0940924684039356e-10,2.1564737945341488e-07,1.0000000000251103e-30,0.9999998921762734,1.2213177153086761e-28,4.7166761150902215e-16,1.3642533305090128e-18,1.0000000005315257e-30,0.0001999999950166585,4.908422828747558e-12,4.0662352252890217e-26,7.444569658972186e-14
1965.1503601632382,6.231450913759634e-05,10000.0,50.0,1e-17,1.0,2.0,9.999989189686194e-05,1.0810313807100683e-10,1.0063200307116305e-30,1.0000134407501656e-30,1.1326196210629763e-10,2.2324114924102343e-07,1.00000000002691e-30,0.9999998883793856,1.5350142770819692e-28,5.229778517913554e-16,1.5686687278421718e-18,1.0000000005502429e-30,0.00019999999484117604,5.078564520472507e-12,4.86915918790949e-26,7.973496829775842e-14
2034.3508063914574,6.450884089267686e-05,10000.0,50.0,1e-17,1.0,2.0,9.999988809013988e-05,1.1190986012082726e-10,1.007887240019792e-30,1.0000177208697636e-30,1.1725034604201004e-10,2.3110232481743262e-07,1.0000000000288385e-30,0.9999998844487951,1.9167207107020128e-28,5.798615773387568e-16,1.8029985717347732e-18,1.0000000005696195e-30,0.00019999999465951414,5.254505956990708e-12,5.818536495607732e-26,8.53982996161259e-14
2105.9880645070734,6.67804434458103e-05,10000.0,50.0,1e-17,1.0,2.0,9.999988414936878e-05,1.1585063123368872e-10,1.0097801892890374e-30,1.0000230054345864e-30,1.21379176049094e-10,2.3924032257303846e-07,1.0000000000309052e-30,0.9999998803797931,2.3781071465168364e-28,6.429241986117623e-16,2.0713350019051948e-18,1.0000000005896784e-30,0.00019999999447145527,5.436437867084695e-12,6.937335270946672e-26,9.146195278693483e-14
2180.1479439592945,6.913203779678128e-05,10000.0,50.0,1e-17,1.0,2.0,9.999988006982824e-05,1.1993017177789913e-10,1.0120527409795716e-30,1.000029467548778e-30,1.2565339775892918e-10,2.4766489048612575e-07,1.0000000000331205e-30,0.9999998761675059,2.932377857494248e-28,7.128369951114205e-16,2.3782867216490834e-18,1.0000000006104437e-30,0.00019999999427677408,5.624556753161983e-12,8.251583566205457e-26,9.79540125862278e-14
2256.91927587558,7.156644076216324e-05,10000.0,50.0,1e-17,1.0,2.0,9.999987584663167e-05,1.2415336834316848e-10,1.0147347891039933e-30,1.0000369666471235e-30,1.300781309566691e-10,2.563861197993949e-07,1.0000000000354941e-30,0.9999998718068875,3.5864733444177924e-28,7.903428204866583e-16,2.729322414136254e-18,1.0000000006319401e-30,0.00019999999407523746,5.81906502857455e-12,9.789527036567364e-26,1.0490451278317489e-13
2336.3940194665374,7.408656834939554e-05,10000.0,50.0,1e-17,1.0,2.0,9.999987147472042e-05,1.285252795938469e-10,1.017946142562599e-30,1.000045919747803e-30,1.346586757138083e-10,2.654144571076834e-07,1.000000000038038e-30,0.9999998672927152,4.369374872533357e-28,8.762608027677173e-16,3.1314364892165546e-18,1.0000000006541938e-30,0.00019999999386660397,6.0201711539787614e-12,1.1600119041073222e-25,1.1234557374338414e-13
2418.6673721776133,7.669543924967064e-05,10000.0,50.0,1e-17,1.0,2.0,9.999986694885769e-05,1.3305114232826595e-10,1.0218820941228318e-30,1.0000572729041988e-30,1.394005187366888e-10,2.7476071687133094e-07,1.000000000040764e-30,0.9999998626195811,5.328768749596093e-28,9.71497768913269e-16,3.592740367996362e-18,1.0000000006772313e-30,0.00019999999365062366,6.228089778714739e-12,1.3747638920687062e-25,1.2031153919880895e-13
2503.8378837197547,7.939617845382276e-05,10000.0,50.0,1e-17,1.0,2.0,9.999986226362227e-05,1.3773637775145453e-10,1.0267733911181222e-30,1.0000721581872633e-30,1.4430933993856395e-10,2.844360943702057e-07,1.0000000000436857e-30,0.999999857781888,6.521004547607183e-28,1.0770584838917915e-15,4.122470600923134e-18,1.0000000007010804e-30,0.0001999999934270379,6.443041880455988e-12,1.63068171469458e-25,1.2883912569893438e-13
